X1_SoftSeg,X2_DA_Content,X3_HardSeg,X4_R_Ratio,X5_Crosslink,Iso_Type,Hard_Symmetry,Polyol_Type,Polyol_Mw_Score,Soft_Cryst,DA_strategy,cross_class,Interact_Cryst_Content,Synergy_Feature,poly_tem,healing_temperature,healing_time,strain_rate,Recipe_Name,Soft_Mw_Raw,Soft_Mw,Constraint_Factor,Pred_Strength,Pred_Elongation,Pred_Healing
0.5342105263157895,0.0,0.46578947368421053,0.95,0.0,4.0,1,0.0,0.5,1.0,0,0,0.5342105263157895,0.5342105263157895,80,60.0,24.0,50,PTMG2000_MDI_X1=0.53_DA=0.00,2000,2000,0.00023289473684210527,31.1769087447023,745.3376555796824,69.74150610278609
0.5131578947368421,0.0,0.48684210526315785,0.95,0.0,4.0,1,0.0,0.5,1.0,0,0,0.5131578947368421,0.5131578947368421,80,60.0,24.0,50,PTMG2000_MDI_X1=0.51_DA=0.00,2000,2000,0.00024342105263157893,31.112382647100087,742.4719711789161,69.69525610278609
0.5342105263157895,0.05,0.46578947368421053,0.95,0.0,4.0,1,0.0,0.5,1.0,0,0,0.5342105263157895,0.5342105263157895,80,60.0,24.0,50,PTMG2000_MDI_X1=0.53_DA=0.05,2000,2000,0.00023289473684210527,30.600968160638647,743.0850442120893,69.74150610278609
0.5342105263157895,0.0,0.46578947368421053,0.95,0.05,4.0,1,0.0,0.5,1.0,0,0,0.5342105263157895,0.5342105263157895,80,60.0,24.0,50,PTMG2000_MDI_X1=0.53_DA=0.00,2000,2000,0.00023289473684210527,30.600685775633238,744.2496823466065,69.87138388056387
0.5131578947368421,0.05,0.48684210526315785,0.95,0.0,4.0,1,0.0,0.5,1.0,0,0,0.5131578947368421,0.5131578947368421,80,60.0,24.0,50,PTMG2000_MDI_X1=0.51_DA=0.05,2000,2000,0.00024342105263157893,30.540346366958072,740.1648792918229,69.69525610278609
